Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,,PIG-3063,12617019,,Projection push down should support nested schemas,,billgraham,Major,Open,,20/Nov/12 22:26,04/Oct/17 02:27,
Sub-task,,PIG-4120,12733689,12704071,Broadcast the index file in case of POMergeCoGroup and POMergeJoin,satishsaley,rohini,Major,Resolved,Fixed,13/Aug/14 06:31,03/Oct/17 17:32,
Bug,,PIG-5308,13106573,,Case Statement Support for Strings,,adi2188,Major,Open,,02/Oct/17 22:42,02/Oct/17 22:42,
Bug,Patch Available,PIG-2507,12541392,,Semicolon in parameters for UDF results in parsing error,tnachen,vivekp,Major,Closed,Fixed,06/Feb/12 10:40,02/Oct/17 07:27,
Bug,,PIG-5273,13087319,,_SUCCESS file should be created at the end of the job,satishsaley,satishsaley,Major,Patch Available,,14/Jul/17 22:27,26/Sep/17 23:26,
Bug,,PIG-5271,13087029,,StackOverflowError when compiling in Tez mode (with union and replicated join),knoguchi,knoguchi,Major,Resolved,Fixed,13/Jul/17 22:14,22/Sep/17 13:15,
Improvement,,PIG-5298,13099784,,Verify if org.mortbay.jetty is removable,nkollar,szita,Major,Resolved,Fixed,05/Sep/17 09:28,21/Sep/17 13:42,
Bug,,PIG-5299,13100579,,PartitionFilterOptimizer failing at compile time,knoguchi,knoguchi,Major,Resolved,Fixed,07/Sep/17 21:00,19/Sep/17 18:30,
Sub-task,,PIG-5297,13099217,13099214,Yarn-client mode doesn't work with Spark 2,szita,szita,Major,Open,,01/Sep/17 13:17,14/Sep/17 15:52,
Improvement,,PIG-5304,13102183,,Support Pig build with Hadoop 2.8.1,,achevychalov,Major,Open,,14/Sep/17 08:55,14/Sep/17 13:16,
Bug,,PIG-5303,13102166,,Remove HttpClient dependency,,nkollar,Major,Resolved,Duplicate,14/Sep/17 07:54,14/Sep/17 07:55,
Bug,,PIG-5043,13012128,,Slowstart not applied in Tez with PARALLEL clause,rohini,rohini,Major,Closed,Fixed,13/Oct/16 20:08,13/Sep/17 18:58,
Improvement,,PIG-5301,13102033,,Enable autoreduce for unordered shuffle input,rohini,rohini,Major,Open,,13/Sep/17 18:58,13/Sep/17 18:58,
Bug,,PIG-5290,13094128,,User Cache upload contention can cause job failures,xkrogen,xkrogen,Major,Resolved,Fixed,11/Aug/17 15:55,12/Sep/17 22:23,
Bug,,PIG-3815,12702048,,Hadoop bug causes to pig to fail silently with jar cache,aniket486,aniket486,Major,Closed,Fixed,18/Mar/14 01:52,12/Sep/17 22:23,
Improvement,,PIG-2672,12553182,,Optimize the use of DistributedCache,aniket486,rohini,Major,Closed,Fixed,27/Apr/12 18:04,12/Sep/17 22:23,
Improvement,,PIG-5296,13099214,,Minicluster tests in Spark should use yarn-client mode instead of local,szita,szita,Major,Open,,01/Sep/17 13:01,01/Sep/17 13:01,
Sub-task,,PIG-4621,12842765,12727944,Enable Illustrate in spark,YaShock,kellyzly,Major,In Progress,,06/Jul/15 02:47,01/Sep/17 12:29,
New Feature,,PIG-5080,13029369,,Support store alias as spark table,zjffdu,zjffdu,Major,Patch Available,,20/Dec/16 06:35,24/Aug/17 15:13,
Bug,,PIG-5293,13094586,,Suspicious code as missing `this' for a member,lifove,lifove,Major,Resolved,Fixed,14/Aug/17 20:09,23/Aug/17 04:55,
Bug,,PIG-5286,13092945,,Run verify_pig in e2e with old version of Pig,rohini,rohini,Major,Open,,07/Aug/17 17:18,23/Aug/17 04:25,
Improvement,,PIG-3993,12719085,,Implement illustrate in Tez,satishsaley,rohini,Major,Open,,08/Jun/14 19:47,21/Aug/17 17:15,
New Feature,,PIG-5117,13038484,,Implement Bloom join for Spark execution engine,szita,szita,Major,Open,,27/Jan/17 17:08,21/Aug/17 17:13,
Improvement,,PIG-5295,13096494,,OverwritableStoreFunc is not implemented in Tez and Spark,,rohini,Major,Open,,21/Aug/17 17:11,21/Aug/17 17:11,
Bug,,PIG-5294,13095362,,Spark unit tests are always run in spark1 mode,szita,szita,Major,Resolved,Fixed,17/Aug/17 14:16,18/Aug/17 13:35,
New Feature,,PIG-3367,12655062,,Add assert keyword (operator) in pig,aniket486,aniket486,Major,Closed,Fixed,27/Jun/13 03:19,17/Aug/17 01:08,
Bug,,PIG-5277,13091166,,Spark mode is writing nulls among tuples to the output ,szita,szita,Major,In Progress,,31/Jul/17 11:28,13/Aug/17 16:20,
Sub-task,,PIG-5292,13094170,12694824,"Add support for accumulator, cross and combiner plans",,rohini,Major,Open,,11/Aug/17 18:46,11/Aug/17 18:46,
Sub-task,,PIG-5291,13094167,12694824,Fix bytecode generation for parallel runs of python,,rohini,Major,Open,,11/Aug/17 18:45,11/Aug/17 18:45,
Improvement,,PIG-5288,13094011,,Improve performance of PigTextRawBytesComparator,rohini,rohini,Major,Resolved,Fixed,11/Aug/17 05:12,11/Aug/17 15:50,
Bug,,PIG-5283,13091909,,Configuration is not passed to SparkPigSplits on the backend,szita,szita,Major,Resolved,Fixed,02/Aug/17 14:57,09/Aug/17 08:43,
Bug,,PIG-5254,13078141,,Hit Ctrl-D to quit grunt shell fail,wjqian,daijy,Major,Resolved,Fixed,07/Jun/17 22:01,08/Aug/17 00:11,
Bug,,PIG-5278,13091254,,Unit test failures because of PIG-5264,nkollar,satishsaley,Major,Resolved,Fixed,31/Jul/17 17:22,04/Aug/17 13:46,
Bug,,PIG-5284,13092202,,Fix flakyness introduced by PIG-3655,szita,szita,Major,Resolved,Fixed,03/Aug/17 13:59,03/Aug/17 18:52,
Bug,,PIG-2595,12546675,,BinCond only works inside parentheses,wjqian,daijy,Major,Open,,15/Mar/12 22:19,03/Aug/17 01:47,
Improvement,,PIG-5129,13042263,,Add a global progress bar for Tez,ljiang17,daijy,Major,Open,,11/Feb/17 06:20,01/Aug/17 04:29,
Sub-task,,PIG-5279,13091371,12694824,Bytecode generation optimizer in MR and Spark mode,,rohini,Major,Open,,31/Jul/17 21:27,31/Jul/17 21:27,
Improvement,,PIG-5275,13090190,,Setting pig.logical.plan.signature should be configurable,,nkollar,Major,Open,,26/Jul/17 12:16,26/Jul/17 12:16,
Bug,,PIG-5246,13076127,,"Modify bin/pig about SPARK_HOME, SPARK_ASSEMBLY_JAR after upgrading spark to 2",kellyzly,kellyzly,Major,Resolved,Fixed,31/May/17 08:25,25/Jul/17 01:55,
Improvement,,PIG-5157,13046612,,Upgrade to Spark 2.0,nkollar,nkollar,Major,Resolved,Fixed,27/Feb/17 11:07,24/Jul/17 01:16,
Bug,,PIG-5274,13088722,,TestEvalPipelineLocal#testSetLocationCalledInFE is failing in spark mode after PIG-5157,nkollar,nkollar,Major,Resolved,Fixed,20/Jul/17 11:42,22/Jul/17 11:29,
Bug,,PIG-4767,12926850,,Partition filter not pushed down when filter clause references variable from another load path,knoguchi,erwaman,Major,Resolved,Fixed,03/Jan/16 23:47,19/Jul/17 17:40,
Bug,,PIG-5269,13084527,,MapReduceLauncher and MRJobStats imports org.python.google.common.collect.Lists instead of org.google.common.collect.Lists,nkollar,nkollar,Major,Resolved,Fixed,04/Jul/17 12:03,07/Jul/17 08:39,
Sub-task,,PIG-4091,12731222,12694352,Predicate pushdown for ORC,rohini,rohini,Major,Closed,Fixed,31/Jul/14 23:51,30/Jun/17 23:45,
Sub-task,,PIG-4093,12731225,12694352,Predicate pushdown to support removing filters from pig plan,,rohini,Major,Open,,31/Jul/14 23:56,30/Jun/17 23:45,
Sub-task,,PIG-4094,12731226,12694352,Predicate pushdown to support complex data types,,rohini,Major,Open,,31/Jul/14 23:59,30/Jun/17 23:45,
Sub-task,,PIG-4102,12731864,12694352,Adding e2e tests and several improvements for Orc predicate pushdown,daijy,daijy,Major,Closed,Fixed,04/Aug/14 21:36,30/Jun/17 23:44,
Bug,,PIG-1669,12475894,,PushUpFilter fail when filter condition contains scalar,daijy,daijy,Major,Closed,Fixed,05/Oct/10 21:05,30/Jun/17 21:26,
New Feature,,PIG-4128,12734669,,New logical optimizer rule: ConstantCalculator,daijy,daijy,Major,Closed,Fixed,17/Aug/14 23:56,28/Jun/17 02:13,
Improvement,,PIG-5266,13082980,,Simplify MultiQueryOptimizerTez for case of multiple edge to same vertex,,rohini,Major,Open,,27/Jun/17 23:45,27/Jun/17 23:45,
New Feature,,PIG-824,12426701,,SQL interface for Pig,thejas,olgan,Major,Resolved,Won't Fix,29/May/09 18:25,27/Jun/17 22:49,
Bug,,PIG-4548,12829298,,Records Lost With Specific Combination of Commands and Streaming Function,knoguchi,brane2,Major,Resolved,Fixed,12/May/15 19:14,26/Jun/17 16:48,
Bug,,PIG-5202,13059934,,Create a TestSparkCompiler test class for spark branch,szita,kellyzly,Major,Closed,Fixed,29/Mar/17 06:15,26/Jun/17 09:03,
Bug,,PIG-5262,13081099,,"Fix jdiff related issues: fail build upon error, correct xml character escaping",szita,szita,Major,Resolved,Fixed,20/Jun/17 11:40,21/Jun/17 10:20,
Bug,,PIG-5161,13047151,,Include all unit tests for spark branch,szita,kellyzly,Major,Closed,Fixed,01/Mar/17 01:26,21/Jun/17 09:22,
Bug,,PIG-4572,12832655,,CSVExcelStorage treats newlines within fields as record seperator when input file is split,szita,leclue,Major,Closed,Resolved,26/May/15 07:46,21/Jun/17 09:22,
Sub-task,,PIG-5164,13047319,13047313,MultiQuery_Union_3 is failing with spark exec type,szita,nkollar,Major,Closed,Fixed,01/Mar/17 13:51,21/Jun/17 09:18,
Sub-task,,PIG-4504,12820477,12727944,Enable Secondary key sort feature in spark mode,kellyzly,kellyzly,Major,Closed,Fixed,13/Apr/15 06:53,21/Jun/17 09:18,
Sub-task,,PIG-5128,13041982,12954221,Fix TestPigRunner.simpleMultiQueryTest3 unit test failure,nkollar,kellyzly,Major,Closed,Fixed,10/Feb/17 07:10,21/Jun/17 09:18,
Sub-task,,PIG-5142,13045138,13044741,fix TestFRJoinNullValue unit test failure after PIG-5132,,kellyzly,Major,Closed,Fixed,22/Feb/17 08:27,21/Jun/17 09:18,
Sub-task,,PIG-5167,13047325,13047313,Limit_4 is failing with spark exec type,nkollar,nkollar,Major,Closed,Fixed,01/Mar/17 14:04,21/Jun/17 09:18,
Sub-task,,PIG-4709,12906451,12727944,Support combine for spark mode,pallavi.rao,pallavi.rao,Major,Closed,Fixed,21/Oct/15 08:05,21/Jun/17 09:18,
Sub-task,,PIG-4193,12743147,12727944,Make collected group work with Spark,praveenr019,praveenr019,Major,Closed,Fixed,22/Sep/14 11:06,21/Jun/17 09:18,
Sub-task,,PIG-5228,13066719,13047313,Orc_2 is failing with spark exec type,szita,szita,Major,Closed,Fixed,25/Apr/17 15:16,21/Jun/17 09:18,
Sub-task,,PIG-5203,13060044,13047313,Partitioner E2E test fails on spark,szita,szita,Major,Closed,Fixed,29/Mar/17 13:50,21/Jun/17 09:18,
Sub-task,Patch Available,PIG-4470,12783197,12727944,Add apache license header to all spark package source files,praveenr019,praveenr019,Major,Closed,Fixed,19/Mar/15 11:36,21/Jun/17 09:18,
Sub-task,,PIG-4558,12830460,12727944,"Modify the test.output value from ""no"" to ""yes"" to show more error message",kellyzly,kellyzly,Major,Closed,Fixed,17/May/15 02:15,21/Jun/17 09:18,
Sub-task,,PIG-4277,12752940,12752627,"Enable unit test ""TestEvalPipeline2"" for spark",,kellyzly,Major,Closed,Fixed,05/Nov/14 02:08,21/Jun/17 09:18,
Sub-task,,PIG-4616,12841528,12727944,Fix UT errors of TestPigRunner in Spark mode,kexianda,kexianda,Major,Closed,Fixed,30/Jun/15 02:14,21/Jun/17 09:18,
Sub-task,,PIG-4270,12752932,12752627,"Enable unit test ""TestAlgebraicEval"" for spark",,kellyzly,Major,Closed,Fixed,05/Nov/14 01:59,21/Jun/17 09:18,
Sub-task,,PIG-4655,12855479,12727944,Support InputStats in spark mode,kexianda,kexianda,Major,Closed,Fixed,12/Aug/15 07:51,21/Jun/17 09:18,
Sub-task,,PIG-4307,12753258,12752627,"Enable unit test  ""TestSplitStore"" for spark",mohitsabharwal,kellyzly,Major,Closed,Fixed,06/Nov/14 01:04,21/Jun/17 09:18,
Sub-task,,PIG-4271,12752933,12752627,"Enable unit test ""TestBZip"" for spark",,kellyzly,Major,Closed,Fixed,05/Nov/14 02:00,21/Jun/17 09:18,
Sub-task,,PIG-4781,12931327,12752627,"Fix remaining unit failure about ""TestCollectedGroup"" for spark engine",kellyzly,kellyzly,Major,Closed,Fixed,15/Jan/16 02:33,21/Jun/17 09:18,
Sub-task,,PIG-4540,12828234,12727944,Remove  repetitive org.apache.pig.test.Util#isSparkExecType ,kellyzly,kellyzly,Major,Closed,Fixed,08/May/15 03:00,21/Jun/17 09:18,
Sub-task,,PIG-4871,12958398,12954221, Not use OperatorPlan#forceConnect in MultiQueryOptimizationSpark,kellyzly,kellyzly,Major,Closed,Fixed,13/Apr/16 08:07,21/Jun/17 09:18,
Sub-task,,PIG-4622,12842777,12727944,Skip TestCubeOperator.testIllustrate and TestMultiQueryLocal.testMultiQueryWithIllustrate,kellyzly,kellyzly,Major,Closed,Fixed,06/Jul/15 03:18,21/Jun/17 09:18,
Sub-task,,PIG-4302,12753253,12752627,"Enable unit test ""TestScriptLanguage"" for spark",kexianda,kellyzly,Major,Closed,Fixed,06/Nov/14 00:59,21/Jun/17 09:18,
Sub-task,,PIG-4269,12752930,12752627,"Enable unit test ""TestAccumulator"" for spark",kellyzly,kellyzly,Major,Closed,Fixed,05/Nov/14 01:58,21/Jun/17 09:18,
Sub-task,,PIG-4594,12836342,12727944,"Enable ""TestMultiQuery"" in spark mode",kellyzly,kellyzly,Major,Closed,Fixed,09/Jun/15 03:10,21/Jun/17 09:18,
Sub-task,,PIG-4619,12842483,12727944,Cleanup: change the indent size of some files of pig on spark project from 2 to 4 space,kellyzly,kellyzly,Major,Closed,Fixed,03/Jul/15 01:33,21/Jun/17 09:18,
Sub-task,,PIG-4771,12927174,12954221,Implement FR Join for spark engine,kellyzly,kellyzly,Major,Closed,Fixed,05/Jan/16 04:27,21/Jun/17 09:18,
Sub-task,,PIG-4870,12958345,12752627,Enable MergeJoin testcase in TestCollectedGroup for spark engine,kexianda,kexianda,Major,Closed,Fixed,13/Apr/16 03:22,21/Jun/17 09:18,
Sub-task,,PIG-4659,12856105,12727944,Fix unit test failures in org.apache.pig.test.TestScriptLanguageJavaScript,kexianda,kexianda,Major,Closed,Fixed,14/Aug/15 09:07,21/Jun/17 09:18,
Sub-task,,PIG-4229,12747280,12727944,Copy spark dependencies to lib directory,praveenr019,praveenr019,Major,Closed,Fixed,10/Oct/14 12:26,21/Jun/17 09:18,
Sub-task,,PIG-4807,12938728,12752627,"Fix test cases of ""TestEvalPipelineLocal"" test suite.",Pratyy,Pratyy,Major,Closed,Fixed,12/Feb/16 06:48,21/Jun/17 09:18,
Sub-task,,PIG-4754,12917451,12727944,Fix UT failures in TestScriptLanguage,kexianda,kexianda,Major,Closed,Fixed,02/Dec/15 02:59,21/Jun/17 09:18,
Sub-task,,PIG-4836,12948350,12946489,Fix TestEvalPipeline test failure,pallavi.rao,pallavi.rao,Major,Closed,Fixed,09/Mar/16 09:34,21/Jun/17 09:18,
Sub-task,,PIG-4438,12778663,12727944,Limit after sort does not work in spark mode,kellyzly,kellyzly,Major,Closed,Fixed,02/Mar/15 03:13,21/Jun/17 09:18,
Sub-task,,PIG-4489,12787203,12727944,Enable local mode tests for Spark engine,mohitsabharwal,mohitsabharwal,Major,Closed,Fixed,01/Apr/15 00:12,21/Jun/17 09:18,
Sub-task,,PIG-5179,13049267,13047313,BigData_Streaming_1 is failing,nkollar,nkollar,Major,Closed,Fixed,08/Mar/17 13:53,21/Jun/17 09:18,
Bug,,PIG-4944,12986728,,Reset UDFContext#jobConf in spark mode,kellyzly,kellyzly,Major,Closed,Fixed,05/Jul/16 06:43,21/Jun/17 09:18,
Sub-task,,PIG-4290,12752953,12752627,"Enable unit test ""TestMapSideCogroup"" for spark",kellyzly,kellyzly,Major,Closed,Fixed,05/Nov/14 02:20,21/Jun/17 09:18,
Sub-task,Patch Available,PIG-4346,12758196,12727944,Merge from trunk (1) [Spark Branch],praveenr019,praveenr019,Major,Closed,Fixed,27/Nov/14 11:28,21/Jun/17 09:18,
Sub-task,,PIG-4675,12863475,12727944,Operators with multiple predecessors fail under multiquery optimization,kellyzly,linyunfeng99512,Major,Closed,Fixed,11/Sep/15 17:43,21/Jun/17 09:18,
Sub-task,,PIG-4422,12775300,12727944,Implement MergeJoin (as regular join) for Spark engine,mohitsabharwal,kellyzly,Major,Closed,Fixed,16/Feb/15 08:25,21/Jun/17 09:18,
Sub-task,,PIG-5144,13045140,13044741,fix TestJoinSmoke unit test failure after PIG-5132,nkollar,kellyzly,Major,Closed,Fixed,22/Feb/17 08:28,21/Jun/17 09:18,
Sub-task,,PIG-4336,12756087,12752627,Add Spark support in generateURI used for unit testing,praveenr019,praveenr019,Major,Closed,Fixed,18/Nov/14 12:33,21/Jun/17 09:18,
Sub-task,,PIG-4231,12747676,12727944,Make rank work with Spark,Carlos Balduz,Carlos Balduz,Major,Closed,Fixed,13/Oct/14 09:18,21/Jun/17 09:18,
Sub-task,,PIG-4552,12830071,12752627,Fix TestForEachNestedPlanLocal for Spark engine,mohitsabharwal,mohitsabharwal,Major,Closed,Fixed,15/May/15 05:01,21/Jun/17 09:18,
Sub-task,,PIG-4282,12752945,12752627,"Enable unit test ""TestForEachNestedPlan"" for spark",kellyzly,kellyzly,Major,Closed,Fixed,05/Nov/14 02:13,21/Jun/17 09:18,
Sub-task,,PIG-5146,13045142,13044741,fix TestMultiQuery unit test failure after PIG-5132,,kellyzly,Major,Closed,Fixed,22/Feb/17 08:29,21/Jun/17 09:18,
Sub-task,,PIG-4634,12846261,12727944,Fix records count issues in output statistics,kexianda,kexianda,Major,Closed,Fixed,20/Jul/15 12:51,21/Jun/17 09:18,
Sub-task,,PIG-4396,12770159,12727944,Move to Spark 1.2,mohitsabharwal,mohitsabharwal,Major,Closed,Fixed,26/Jan/15 19:38,21/Jun/17 09:18,
Sub-task,,PIG-5165,13047321,13047313,MultiQuery_Union_7 is failing with spark exec type,szita,nkollar,Major,Closed,Fixed,01/Mar/17 13:57,21/Jun/17 09:18,
Sub-task,,PIG-4693,12902587,12727944,Class conflicts: Kryo bundled in spark vs kryo bundled with pig,sriksun,sriksun,Major,Closed,Fixed,06/Oct/15 04:28,21/Jun/17 09:18,
Sub-task,,PIG-4898,12970633,12727944,Fix unit test failure after PIG-4771's patch was checked in,kellyzly,kellyzly,Major,Closed,Fixed,18/May/16 05:35,21/Jun/17 09:18,
Sub-task,,PIG-4288,12752951,12752627,"Enable unit test ""TestMapReduce"" for spark",,kellyzly,Major,Closed,Fixed,05/Nov/14 02:18,21/Jun/17 09:18,
Sub-task,,PIG-5195,13058503,12727944,Upgrade spark to 2.0,kellyzly,kellyzly,Major,Closed,Fixed,23/Mar/17 08:03,21/Jun/17 09:18,
Sub-task,,PIG-4297,12752991,12752627,"Enable unit test ""org.apache.pig.test.TestProjectRange"" for spark",kellyzly,kellyzly,Major,Closed,Fixed,05/Nov/14 08:26,21/Jun/17 09:18,
Sub-task,,PIG-5171,13047332,13047313,SecondarySort_7 is failing with spark exec type,kellyzly,nkollar,Major,Closed,Fixed,01/Mar/17 14:14,21/Jun/17 09:18,
Sub-task,,PIG-4374,12765967,12727944,Add SparkPlan in spark package,kellyzly,kellyzly,Major,Closed,Fixed,09/Jan/15 08:32,21/Jun/17 09:18,
Sub-task,,PIG-4855,12954199,12727944,Merge trunk[4] into spark branch ,pallavi.rao,pallavi.rao,Major,Closed,Fixed,29/Mar/16 05:23,21/Jun/17 09:18,
Sub-task,,PIG-5186,13050565,13047313,Support aggregate warnings with Spark engine,szita,szita,Major,Closed,Fixed,13/Mar/17 13:41,21/Jun/17 09:18,
Sub-task,,PIG-4825,12946947,12946489,Fix TestMultiQuery failure,pallavi.rao,pallavi.rao,Major,Closed,Fixed,04/Mar/16 10:29,21/Jun/17 09:18,
Sub-task,,PIG-4309,12753261,12752627,"Enable unit test ""TestStreaming"" for spark",kellyzly,kellyzly,Major,Closed,Fixed,06/Nov/14 01:07,21/Jun/17 09:18,
Sub-task,,PIG-4615,12841521,12727944,Fix null keys join in SkewedJoin in spark mode,kellyzly,kellyzly,Major,Closed,Fixed,30/Jun/15 01:53,21/Jun/17 09:18,
Sub-task,,PIG-4522,12825347,12727944,Remove unnecessary store and load when POSplit is encounted,kellyzly,kellyzly,Major,Closed,Fixed,28/Apr/15 01:38,21/Jun/17 09:18,
Sub-task,,PIG-4829,12947909,12946489,TestLimitVariable test fix,kellyzly,kellyzly,Major,Closed,Fixed,08/Mar/16 05:54,21/Jun/17 09:18,
Sub-task,,PIG-4208,12744672,12727944,Make merge-sparse join work with Spark,abhishek.agarwal,praveenr019,Major,Closed,Fixed,29/Sep/14 13:41,21/Jun/17 09:18,
Sub-task,,PIG-4286,12752949,12752627,"Enable unit test ""TestLimitAdjuster"" for spark",kellyzly,kellyzly,Major,Closed,Fixed,05/Nov/14 02:17,21/Jun/17 09:18,
Sub-task,,PIG-5163,13047316,13047313,MultiQuery_Streaming_1 is failing with spark exec type,nkollar,nkollar,Major,Closed,Fixed,01/Mar/17 13:47,21/Jun/17 09:18,
Sub-task,,PIG-4393,12769996,12727944,Add stats and error reporting for Spark,mohitsabharwal,mohitsabharwal,Major,Closed,Fixed,26/Jan/15 04:19,21/Jun/17 09:18,
Sub-task,,PIG-4568,12832055,12727944,Fix unit test failure in TestSecondarySortSpark ,kellyzly,kellyzly,Major,Closed,Fixed,22/May/15 06:06,21/Jun/17 09:18,
Sub-task,,PIG-4174,12741785,12727944,e2e tests for Spark,praveenr019,praveenr019,Major,Closed,Fixed,16/Sep/14 13:45,21/Jun/17 09:18,
Sub-task,,PIG-4842,12951456,12727944,Collected group doesn't work in some cases,kexianda,kexianda,Major,Closed,Fixed,18/Mar/16 07:08,21/Jun/17 09:18,
Task,,PIG-5158,13046999,,Several e2e tests are marked to run only in Tez or MR mode only,nkollar,nkollar,Major,Closed,Fixed,28/Feb/17 15:26,21/Jun/17 09:18,
Sub-task,,PIG-5180,13050144,13047313,MergeSparseJoin fails with Spark exec type,szita,szita,Major,Closed,Fixed,10/Mar/17 21:08,21/Jun/17 09:18,
Bug,,PIG-5215,13062344,,Merge changes from review board to spark branch,,kellyzly,Major,Closed,Fixed,07/Apr/17 07:49,21/Jun/17 09:18,
Bug,,PIG-5104,13034778,,Union_15 e2e test failing on Spark,nkollar,nkollar,Major,Closed,Fixed,13/Jan/17 18:30,21/Jun/17 09:18,
Sub-task,,PIG-4893,12968229,12954196,Task deserialization time is too long for spark on yarn mode,kellyzly,kellyzly,Major,Closed,Fixed,12/May/16 08:18,21/Jun/17 09:18,
Sub-task,,PIG-4191,12743139,12727944,Make skewed join work with Spark,praveenr019,praveenr019,Major,Closed,Fixed,22/Sep/14 10:33,21/Jun/17 09:18,
Sub-task,,PIG-4891,12967298,12727944,Implement FR join by broadcasting small rdd not making more copys of data,nkollar,kellyzly,Major,Closed,Fixed,11/May/16 06:23,21/Jun/17 09:18,
Sub-task,,PIG-5133,13044759,12727944,Commit changes from last round of review on rb,kellyzly,kellyzly,Major,Closed,Fixed,21/Feb/17 08:50,21/Jun/17 09:18,
Sub-task,,PIG-4766,12924165,12727944,Ensure GroupBy is optimized for all algebraic Operations,pallavi.rao,pallavi.rao,Major,Closed,Fixed,24/Dec/15 09:08,21/Jun/17 09:18,
Sub-task,,PIG-5177,13048040,13047313,Scripting and StreamingPythonUDFs fail with Spark exec type,szita,szita,Major,Closed,Fixed,03/Mar/17 13:27,21/Jun/17 09:18,
Sub-task,,PIG-4595,12836523,12727944,Fix unit test failures about TestFRJoinNullValue in spark mode,kellyzly,kellyzly,Major,Closed,Fixed,09/Jun/15 12:17,21/Jun/17 09:18,
Sub-task,,PIG-4168,12741046,12727944,Initial implementation of unit tests for Pig on Spark,kellyzly,praveenr019,Major,Closed,Fixed,12/Sep/14 13:30,21/Jun/17 09:18,
Sub-task,,PIG-4593,12836333,12727944,"Enable ""TestMultiQueryLocal"" in spark mode",kellyzly,kellyzly,Major,Closed,Fixed,09/Jun/15 01:58,21/Jun/17 09:18,
Sub-task,,PIG-4549,12829429,12727944,Set CROSS operation parallelism for Spark engine,mohitsabharwal,mohitsabharwal,Major,Closed,Fixed,13/May/15 01:48,21/Jun/17 09:18,
Sub-task,,PIG-4586,12835241,12727944,Cleanup: Rename POConverter to RDDConverter,mohitsabharwal,mohitsabharwal,Major,Closed,Fixed,03/Jun/15 23:36,21/Jun/17 09:18,
Sub-task,,PIG-4698,12903618,12727944,Enable dynamic resource allocation/de-allocation on Yarn backends,sriksun,sriksun,Major,Closed,Fixed,09/Oct/15 04:54,21/Jun/17 09:18,
Bug,,PIG-4826,12947446,,Add excluded-tests-spark,pallavi.rao,pallavi.rao,Major,Closed,Fixed,05/Mar/16 12:37,21/Jun/17 09:18,
Sub-task,,PIG-4565,12831579,12727944,Support custom MR partitioners for Spark engine ,mohitsabharwal,mohitsabharwal,Major,Closed,Fixed,21/May/15 01:55,21/Jun/17 09:18,
Sub-task,,PIG-4828,12947905,12946489,TestMultiQuery test fix,pallavi.rao,pallavi.rao,Major,Closed,Fixed,08/Mar/16 05:13,21/Jun/17 09:18,
Sub-task,,PIG-4857,12954500,12727944,Last record is missing in STREAM operator,kexianda,kexianda,Major,Closed,Fixed,30/Mar/16 02:16,21/Jun/17 09:18,
Sub-task,,PIG-4234,12748036,12727944,Order By error after Group By in Spark,,Carlos Balduz,Major,Closed,Fixed,14/Oct/14 14:08,21/Jun/17 09:18,
Sub-task,,PIG-4284,12752947,12752627,"Enable unit test ""TestJoin"" for spark",kellyzly,kellyzly,Major,Closed,Fixed,05/Nov/14 02:15,21/Jun/17 09:18,
Sub-task,,PIG-4585,12835228,12727944,Use newAPIHadoopRDD instead of newAPIHadoopFile,mohitsabharwal,mohitsabharwal,Major,Closed,Fixed,03/Jun/15 22:52,21/Jun/17 09:18,
Sub-task,,PIG-5141,13045137,13044741,fix TestEvalPipeline2 unit test failure after PIG-5132,,kellyzly,Major,Closed,Fixed,22/Feb/17 08:27,21/Jun/17 09:18,
Sub-task,,PIG-4300,12753251,12752627,"Enable unit test ""TestSample"" for spark",kellyzly,kellyzly,Major,Closed,Fixed,06/Nov/14 00:56,21/Jun/17 09:18,
Sub-task,,PIG-4236,12748237,12727944,Avoid packaging spark specific jars into pig fat jar,,praveenr019,Major,Closed,Fixed,15/Oct/14 09:48,21/Jun/17 09:18,
Sub-task,,PIG-4582,12834188,12727944,"Enable ""TestPruneColumn"" in spark mode",kexianda,kexianda,Major,Closed,Fixed,01/Jun/15 08:48,21/Jun/17 09:18,
Bug,,PIG-4946,12987670,,Remove redudant code of bin/pig in spark mode after PIG-4903 check in,kellyzly,kellyzly,Major,Closed,Fixed,08/Jul/16 02:19,21/Jun/17 09:18,
Sub-task,,PIG-4190,12743138,12727944,Implement replicated join in Spark engine,mohitsabharwal,praveenr019,Major,Closed,Fixed,22/Sep/14 10:30,21/Jun/17 09:18,
Sub-task,,PIG-4398,12770249,12727944,Merge from trunk (2) [Spark Branch],praveenr019,praveenr019,Major,Closed,Fixed,27/Jan/15 02:05,21/Jun/17 09:18,
Sub-task,,PIG-4301,12753252,12752627,"Enable unit test ""TestSchema"" for spark",kellyzly,kellyzly,Major,Closed,Fixed,06/Nov/14 00:58,21/Jun/17 09:18,
Sub-task,,PIG-4287,12752950,12752627,"Enable unit test ""TestLimitVariable"" for spark",kellyzly,kellyzly,Major,Closed,Fixed,05/Nov/14 02:17,21/Jun/17 09:18,
